File,Line,Index,Context
2011_UK_Open_Qualifier_4.html,741,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,741,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,753,727,"Ireland.svg.png 2x"" data-file-width=""600"
2011_UK_Open_Qualifier_4.html,753,749,"ta-file-width=""600"" data-file-height=""30"
2011_UK_Open_Qualifier_4.html,761,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,761,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,773,655,"cotland.svg.png 2x"" data-file-width=""100"
2011_UK_Open_Qualifier_4.html,773,678,"a-file-width=""1000"" data-file-height=""60"
2011_UK_Open_Qualifier_4.html,780,655,"cotland.svg.png 2x"" data-file-width=""100"
2011_UK_Open_Qualifier_4.html,780,678,"a-file-width=""1000"" data-file-height=""60"
2011_UK_Open_Qualifier_4.html,791,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,791,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,799,706,"erlands.svg.png 2x"" data-file-width=""900"
2011_UK_Open_Qualifier_4.html,799,728,"ta-file-width=""900"" data-file-height=""60"
2011_UK_Open_Qualifier_4.html,811,706,"erlands.svg.png 2x"" data-file-width=""900"
2011_UK_Open_Qualifier_4.html,811,728,"ta-file-width=""900"" data-file-height=""60"
2011_UK_Open_Qualifier_4.html,818,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,818,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,833,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,833,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,841,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,841,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,853,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,853,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,860,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,860,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,871,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,871,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,879,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,879,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,891,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,891,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,898,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,898,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,910,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,910,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,918,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,918,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,930,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,930,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,937,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,937,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,948,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,948,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,956,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,956,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,968,706,"erlands.svg.png 2x"" data-file-width=""900"
2011_UK_Open_Qualifier_4.html,968,728,"ta-file-width=""900"" data-file-height=""60"
2011_UK_Open_Qualifier_4.html,975,640,"Wales_2.svg.png 2x"" data-file-width=""830"
2011_UK_Open_Qualifier_4.html,975,662,"ta-file-width=""830"" data-file-height=""49"
2011_UK_Open_Qualifier_4.html,988,706,"erlands.svg.png 2x"" data-file-width=""900"
2011_UK_Open_Qualifier_4.html,988,728,"ta-file-width=""900"" data-file-height=""60"
2011_UK_Open_Qualifier_4.html,996,706,"erlands.svg.png 2x"" data-file-width=""900"
2011_UK_Open_Qualifier_4.html,996,728,"ta-file-width=""900"" data-file-height=""60"
2011_UK_Open_Qualifier_4.html,1008,682,"Ireland.svg.png 2x"" data-file-width=""120"
2011_UK_Open_Qualifier_4.html,1008,705,"a-file-width=""1200"" data-file-height=""60"
2011_UK_Open_Qualifier_4.html,1015,682,"Ireland.svg.png 2x"" data-file-width=""120"
2011_UK_Open_Qualifier_4.html,1015,705,"a-file-width=""1200"" data-file-height=""60"
2011_UK_Open_Qualifier_4.html,1026,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1026,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1034,706,"erlands.svg.png 2x"" data-file-width=""900"
2011_UK_Open_Qualifier_4.html,1034,728,"ta-file-width=""900"" data-file-height=""60"
2011_UK_Open_Qualifier_4.html,1046,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1046,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1053,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1053,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1065,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1065,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1073,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1073,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1085,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1085,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1092,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1092,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1103,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1103,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1111,706,"erlands.svg.png 2x"" data-file-width=""900"
2011_UK_Open_Qualifier_4.html,1111,728,"ta-file-width=""900"" data-file-height=""60"
2011_UK_Open_Qualifier_4.html,1123,622,"_Canada.svg.png 2x"" data-file-width=""100"
2011_UK_Open_Qualifier_4.html,1123,645,"a-file-width=""1000"" data-file-height=""50"
2011_UK_Open_Qualifier_4.html,1130,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1130,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1144,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1144,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1152,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1152,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1164,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1164,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1171,706,"erlands.svg.png 2x"" data-file-width=""900"
2011_UK_Open_Qualifier_4.html,1171,728,"ta-file-width=""900"" data-file-height=""60"
2011_UK_Open_Qualifier_4.html,1182,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1182,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1190,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1190,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1202,613,"f_Spain.svg.png 2x"" data-file-width=""750"
2011_UK_Open_Qualifier_4.html,1202,635,"ta-file-width=""750"" data-file-height=""50"
2011_UK_Open_Qualifier_4.html,1209,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1209,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1221,649,"stralia.svg.png 2x"" data-file-width=""128"
2011_UK_Open_Qualifier_4.html,1221,672,"a-file-width=""1280"" data-file-height=""64"
2011_UK_Open_Qualifier_4.html,1229,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1229,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1241,613,"f_Spain.svg.png 2x"" data-file-width=""750"
2011_UK_Open_Qualifier_4.html,1241,635,"ta-file-width=""750"" data-file-height=""50"
2011_UK_Open_Qualifier_4.html,1248,613,"f_Spain.svg.png 2x"" data-file-width=""750"
2011_UK_Open_Qualifier_4.html,1248,635,"ta-file-width=""750"" data-file-height=""50"
2011_UK_Open_Qualifier_4.html,1259,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1259,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1267,613,"f_Spain.svg.png 2x"" data-file-width=""750"
2011_UK_Open_Qualifier_4.html,1267,635,"ta-file-width=""750"" data-file-height=""50"
2011_UK_Open_Qualifier_4.html,1279,622,"_Canada.svg.png 2x"" data-file-width=""100"
2011_UK_Open_Qualifier_4.html,1279,645,"a-file-width=""1000"" data-file-height=""50"
2011_UK_Open_Qualifier_4.html,1286,682,"Ireland.svg.png 2x"" data-file-width=""120"
2011_UK_Open_Qualifier_4.html,1286,705,"a-file-width=""1200"" data-file-height=""60"
2011_UK_Open_Qualifier_4.html,1299,622,"_Canada.svg.png 2x"" data-file-width=""100"
2011_UK_Open_Qualifier_4.html,1299,645,"a-file-width=""1000"" data-file-height=""50"
2011_UK_Open_Qualifier_4.html,1307,622,"_Canada.svg.png 2x"" data-file-width=""100"
2011_UK_Open_Qualifier_4.html,1307,645,"a-file-width=""1000"" data-file-height=""50"
2011_UK_Open_Qualifier_4.html,1319,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1319,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1326,682,"Ireland.svg.png 2x"" data-file-width=""120"
2011_UK_Open_Qualifier_4.html,1326,705,"a-file-width=""1200"" data-file-height=""60"
2011_UK_Open_Qualifier_4.html,1337,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1337,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1345,622,"_Canada.svg.png 2x"" data-file-width=""100"
2011_UK_Open_Qualifier_4.html,1345,645,"a-file-width=""1000"" data-file-height=""50"
2011_UK_Open_Qualifier_4.html,1357,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1357,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1364,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1364,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1376,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1376,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1384,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1384,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1396,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1396,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1403,664,"braltar.svg.png 2x"" data-file-width=""100"
2011_UK_Open_Qualifier_4.html,1403,687,"a-file-width=""1000"" data-file-height=""50"
2011_UK_Open_Qualifier_4.html,1414,631,"England.svg.png 2x"" data-file-width=""800"
2011_UK_Open_Qualifier_4.html,1414,653,"ta-file-width=""800"" data-file-height=""48"
2011_UK_Open_Qualifier_4.html,1516,41,"79 Template:Country_data_ENG
"
2011_UK_Open_Qualifier_4.html,1520,41,"14 Template:Country_data_NED
"
2011_UK_Open_Qualifier_4.html,1528,40,"s"" class=""catlinks"" data-mw=""interface"">"
2011_UK_Open_Qualifier_4.html,1611,1047,"ef=""https://www.wikidata.org/wiki/Q46227"
2011_UK_Open_Qualifier_4.html,1611,1096,"=""Link to connected data repository item"
2011_UK_Open_Qualifier_4.html,1611,1140,""" accesskey=""g"">Wikidata item</a></li><l"
2011_UK_Open_Qualifier_4.html,1628,124,"ef=""https://www.wikidata.org/wiki/Q46227"
2011_UK_Open_Qualifier_4.html,1655,716,"79 Template:Country_data_ENG"","" 11.61%  "
2011_UK_Open_Qualifier_4.html,1655,941,"14 Template:Country_data_NED"",""  2.98%  "
Monarch_Mountain.html,7,419,"""Coordinates on Wikidata"",""All stub arti"
Monarch_Mountain.html,56,752,"ocation_map.jpg 2x"" data-file-width=""212"
Monarch_Mountain.html,56,775,"a-file-width=""2127"" data-file-height=""17"
Monarch_Mountain.html,58,578,"_border.svg.png 2x"" data-file-width=""270"
Monarch_Mountain.html,58,600,"ta-file-width=""270"" data-file-height=""24"
Monarch_Mountain.html,98,353,"l photos, and other data for this locati"
Monarch_Mountain.html,98,605,"l photos, and other data for this locati"
Monarch_Mountain.html,98,1209,"l photos, and other data for this locati"
Monarch_Mountain.html,98,1461,"l photos, and other data for this locati"
Monarch_Mountain.html,150,576,"ndel%29.svg.png 2x"" data-file-width=""305"
Monarch_Mountain.html,150,598,"ta-file-width=""305"" data-file-height=""34"
Monarch_Mountain.html,411,18,"<table class=""metadata plainlinks stub"
Monarch_Mountain.html,413,376,"x-BC-relief.png 2x"" data-file-width=""659"
Monarch_Mountain.html,413,398,"ta-file-width=""659"" data-file-height=""67"
Monarch_Mountain.html,462,40,"s"" class=""catlinks"" data-mw=""interface"">"
Monarch_Mountain.html,462,917,":Coordinates_on_Wikidata"" title=""Categor"
Monarch_Mountain.html,462,958,":Coordinates on Wikidata"">Coordinates on"
Monarch_Mountain.html,462,983,>Coordinates on Wikidata</a></li><li><a 
Monarch_Mountain.html,545,1015,"ef=""https://www.wikidata.org/wiki/Q38617"
Monarch_Mountain.html,545,1064,"=""Link to connected data repository item"
Monarch_Mountain.html,545,1108,""" accesskey=""g"">Wikidata item</a></li><l"
Monarch_Mountain.html,562,125,"ef=""https://www.wikidata.org/wiki/Q38617"
Johnny_B._Moore.html,237,40,"s"" class=""catlinks"" data-mw=""interface"">"
Johnny_B._Moore.html,320,1011,"ef=""https://www.wikidata.org/wiki/Q76228"
Johnny_B._Moore.html,320,1059,"=""Link to connected data repository item"
Johnny_B._Moore.html,320,1103,""" accesskey=""g"">Wikidata item</a></li><l"
Johnny_B._Moore.html,337,125,"ef=""https://www.wikidata.org/wiki/Q76228"
Ayish_Bayou.html,7,414,"rdinates not on Wikidata"",""Pages using i"
Ayish_Bayou.html,58,270,"l photos, and other data for this locati"
Ayish_Bayou.html,58,515,"l photos, and other data for this locati"
Ayish_Bayou.html,62,274,"l photos, and other data for this locati"
Ayish_Bayou.html,62,519,"l photos, and other data for this locati"
Ayish_Bayou.html,62,1087,"l photos, and other data for this locati"
Ayish_Bayou.html,62,1332,"l photos, and other data for this locati"
Ayish_Bayou.html,88,18,"<table class=""metadata plainlinks stub"
Ayish_Bayou.html,90,602,"_County.svg.png 2x"" data-file-width=""124"
Ayish_Bayou.html,90,626,"-file-width=""12473"" data-file-height=""11"
Ayish_Bayou.html,102,18,"<table class=""metadata plainlinks stub"
Ayish_Bayou.html,152,40,"s"" class=""catlinks"" data-mw=""interface"">"
Ayish_Bayou.html,152,1029,"rdinates_not_on_Wikidata"" title=""Categor"
Ayish_Bayou.html,152,1074,"rdinates not on Wikidata"">Coordinates no"
Ayish_Bayou.html,152,1103,rdinates not on Wikidata</a></li><li><a 
Ayish_Bayou.html,235,995,"ef=""https://www.wikidata.org/wiki/Q48313"
Ayish_Bayou.html,235,1044,"=""Link to connected data repository item"
Ayish_Bayou.html,235,1088,""" accesskey=""g"">Wikidata item</a></li><l"
Ayish_Bayou.html,252,124,"ef=""https://www.wikidata.org/wiki/Q48313"
Newton_Stone.html,46,271," class=""thumbimage"" data-file-width=""196"
Newton_Stone.html,46,293,"ta-file-width=""196"" data-file-height=""27"
Newton_Stone.html,146,316,"=""http://archaeologydataservice.ac.uk/ar"
Newton_Stone.html,148,389,"=""http://archaeologydataservice.ac.uk/ar"
Newton_Stone.html,149,341,"=""http://archaeologydataservice.ac.uk/ar"
Newton_Stone.html,150,332,"=""http://archaeologydataservice.ac.uk/ar"
Newton_Stone.html,151,364,"=""http://archaeologydataservice.ac.uk/ar"
Newton_Stone.html,153,349,"=""http://archaeologydataservice.ac.uk/ar"
Newton_Stone.html,167,88,uk/archaeology/cisp/database/stone/newt_
Newton_Stone.html,197,40,"s"" class=""catlinks"" data-mw=""interface"">"
Newton_Stone.html,280,999,"ef=""https://www.wikidata.org/wiki/Q70203"
Newton_Stone.html,280,1048,"=""Link to connected data repository item"
Newton_Stone.html,280,1092,""" accesskey=""g"">Wikidata item</a></li><l"
Newton_Stone.html,297,124,"ef=""https://www.wikidata.org/wiki/Q70203"
Treaty_of_Ryswick.html,45,102,"ass=""plainlinks metadata ambox ambox-con"
Treaty_of_Ryswick.html,48,441,"ook-new.svg.png 2x"" data-file-width=""512"
Treaty_of_Ryswick.html,48,463,"ta-file-width=""512"" data-file-height=""39"
Treaty_of_Ryswick.html,54,754,"_P._Schenck.jpg 2x"" data-file-width=""308"
Treaty_of_Ryswick.html,54,777,"a-file-width=""3086"" data-file-height=""26"
Treaty_of_Ryswick.html,61,467,"ope_c._1700.png 2x"" data-file-width=""155"
Treaty_of_Ryswick.html,61,490,"a-file-width=""1550"" data-file-height=""11"
Treaty_of_Ryswick.html,68,592,"jswijk-1697.jpg 2x"" data-file-width=""400"
Treaty_of_Ryswick.html,68,614,"ta-file-width=""400"" data-file-height=""20"
Treaty_of_Ryswick.html,75,495,"an_Rijswijk.jpg 2x"" data-file-width=""100"
Treaty_of_Ryswick.html,75,518,"a-file-width=""1004"" data-file-height=""18"
Treaty_of_Ryswick.html,126,363,"PD-icon.svg.png 2x"" data-file-width=""196"
Treaty_of_Ryswick.html,126,385,"ta-file-width=""196"" data-file-height=""19"
Treaty_of_Ryswick.html,182,40,"s"" class=""catlinks"" data-mw=""interface"">"
Treaty_of_Ryswick.html,265,1019,"ef=""https://www.wikidata.org/wiki/Q16439"
Treaty_of_Ryswick.html,265,1067,"=""Link to connected data repository item"
Treaty_of_Ryswick.html,265,1111,""" accesskey=""g"">Wikidata item</a></li><l"
Treaty_of_Ryswick.html,290,125,"ef=""https://www.wikidata.org/wiki/Q16439"
Kenneth_van_Kempen.html,7,450,"x templates with no data rows"",""1987 bir"
Kenneth_van_Kempen.html,298,40,"s"" class=""catlinks"" data-mw=""interface"">"
Kenneth_van_Kempen.html,298,1607,"x_templates_with_no_data_rows"" title=""Ca"
Kenneth_van_Kempen.html,298,1679,"x templates with no data rows"">Articles "
Kenneth_van_Kempen.html,298,1735,x templates with no data rows</a></li></
Kenneth_van_Kempen.html,381,1023,"ef=""https://www.wikidata.org/wiki/Q18566"
Kenneth_van_Kempen.html,381,1072,"=""Link to connected data repository item"
